title,link,description,{http://purl.org/rss/1.0/modules/content/}encoded,pubDate,guid,ID
b'Teffmehl',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89904',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/2547585a-8928-4d05-8eb9-6242d6c984c8/Teffmehl.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nTeffmehl<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nBauck GmbH, Duhenweitz 4, 29571 Rosche<br/>\n<b>Grund der Warnung:</b>\n\xc3\x9cberh\xc3\xb6hter Gehalt an Atropin und Scopolamin<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/2547585a-8928-4d05-8eb9-6242d6c984c8/Teffmehl.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nTeffmehl<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nBauck GmbH, Duhenweitz 4, 29571 Rosche<br/>\n<b>Grund der Warnung:</b>\n\xc3\x9cberh\xc3\xb6hter Gehalt an Atropin und Scopolamin<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Thu, 16 Mar 2023 15:17:08 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89904',157
b'Jumping Ball',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/bedarfsgegenstaende/89774',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/c9fb429a-4776-4606-b8d7-78a12b5549e4/Produktfoto2.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nJumping Ball<br/>\n<b>Typ:</b>\nBedarfsgegenst\xc3\xa4nde<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nSmyths Toys EU HQ UC\nLyrr 1 Building Mervue Business Park\nGalway H91K4HV / Irland<br/>\n<b>Grund der Warnung:</b>\nBei diesem Produkt wurde ein zu hoher Anteil des Weichmachers DIBP festgestellt, der als gesundheitsgef\xc3\xa4hrdend eingestuft wird.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/c9fb429a-4776-4606-b8d7-78a12b5549e4/Produktfoto2.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nJumping Ball<br/>\n<b>Typ:</b>\nBedarfsgegenst\xc3\xa4nde<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nSmyths Toys EU HQ UC\nLyrr 1 Building Mervue Business Park\nGalway H91K4HV / Irland<br/>\n<b>Grund der Warnung:</b>\nBei diesem Produkt wurde ein zu hoher Anteil des Weichmachers DIBP festgestellt, der als gesundheitsgef\xc3\xa4hrdend eingestuft wird.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein<br/>\n'","b'Wed, 15 Mar 2023 12:32:27 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/bedarfsgegenstaende/89774',158
b'Shan Chapli Kabab - W\xc3\xbcrzmischung',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89745',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/95136c43-f9a1-4f68-a2ee-5f0b201e3aa8/Produktbild.JPG"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nShan Chapli Kabab - W\xc3\xbcrzmischung<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nIDEAL CASH & CARRY - Gro\xc3\x9fhandel f\xc3\xbcr asiatische Lebensmittel\nBertha-von-Suttner-Str. 2\n64560 Riedstadt<br/>\n<b>Grund der Warnung:</b>\nNachweis von 2-Chlorethanol<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/95136c43-f9a1-4f68-a2ee-5f0b201e3aa8/Produktbild.JPG"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nShan Chapli Kabab - W\xc3\xbcrzmischung<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nIDEAL CASH & CARRY - Gro\xc3\x9fhandel f\xc3\xbcr asiatische Lebensmittel\nBertha-von-Suttner-Str. 2\n64560 Riedstadt<br/>\n<b>Grund der Warnung:</b>\nNachweis von 2-Chlorethanol<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz<br/>\n'","b'Mon, 13 Mar 2023 12:26:27 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89745',159
b'Getrocknete Mu-Err Pilze (moc nhi kho)',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89647',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/98971bcc-a2bb-4004-828b-1e31b2cbf107/Produktabbildung .jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nGetrocknete Mu-Err Pilze (moc nhi kho)<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nTinh Son Handel GmbH Leipzig<br/>\n<b>Grund der Warnung:</b>\nMikrobiologische Verunreinigung mit Salmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Hamburg, Hessen, Niedersachsen, Rheinland-Pfalz, Sachsen, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/98971bcc-a2bb-4004-828b-1e31b2cbf107/Produktabbildung .jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nGetrocknete Mu-Err Pilze (moc nhi kho)<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nTinh Son Handel GmbH Leipzig<br/>\n<b>Grund der Warnung:</b>\nMikrobiologische Verunreinigung mit Salmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Hamburg, Hessen, Niedersachsen, Rheinland-Pfalz, Sachsen, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Fri, 10 Mar 2023 09:17:44 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89647',160
b'Daim 2er Riegel',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89650',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/8b935fca-48e1-46bd-a73f-fc46b47ef9b3/Foto Daim_56g_Riegel_Double.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nDaim 2er Riegel<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nGenuport Trade GmbH\nGutenbergring 60\n22848 Norderstedt<br/>\n<b>Grund der Warnung:</b>\nDie oben genannte Charge weist keine deutsche Kennzeichnung auf. Es ist daher nicht ersichtlich welche Allergene das Produkt enth\xc3\xa4lt.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Hamburg, Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/8b935fca-48e1-46bd-a73f-fc46b47ef9b3/Foto Daim_56g_Riegel_Double.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nDaim 2er Riegel<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nGenuport Trade GmbH\nGutenbergring 60\n22848 Norderstedt<br/>\n<b>Grund der Warnung:</b>\nDie oben genannte Charge weist keine deutsche Kennzeichnung auf. Es ist daher nicht ersichtlich welche Allergene das Produkt enth\xc3\xa4lt.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Hamburg, Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Wed, 08 Mar 2023 08:40:23 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89650',161
b'Creolen Ros\xc3\xa9gold gedreht',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/bedarfsgegenstaende/89565',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/ec7c0223-af14-43ca-8ee9-7bb5db9c4e61/Screenshot 2023-03-02 at 12-12-26 R\xc3\xbcckruf Creolen Ros\xc3\xa9gold.pdf - AUT_Rueckruf_Creole.pdf.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nCreolen Ros\xc3\xa9gold gedreht<br/>\n<b>Typ:</b>\nBedarfsgegenst\xc3\xa4nde<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nTEDi GmbH & Co. KG\nBrackeler Hellweg 301\n44309 Dortmund<br/>\n<b>Grund der Warnung:</b>\nProdukttests wiesen erh\xc3\xb6hte Nickelwerte nach.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/ec7c0223-af14-43ca-8ee9-7bb5db9c4e61/Screenshot 2023-03-02 at 12-12-26 R\xc3\xbcckruf Creolen Ros\xc3\xa9gold.pdf - AUT_Rueckruf_Creole.pdf.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nCreolen Ros\xc3\xa9gold gedreht<br/>\n<b>Typ:</b>\nBedarfsgegenst\xc3\xa4nde<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nTEDi GmbH & Co. KG\nBrackeler Hellweg 301\n44309 Dortmund<br/>\n<b>Grund der Warnung:</b>\nProdukttests wiesen erh\xc3\xb6hte Nickelwerte nach.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Thu, 02 Mar 2023 12:45:59 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/bedarfsgegenstaende/89565',162
b'Black Rose Kali Mehandi',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/kosmetische+mittel/89437',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/06fe0b7d-fd34-40ed-8186-8d816ae70935/Produktbild.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nBlack Rose Kali Mehandi<br/>\n<b>Typ:</b>\nkosmetische Mittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nHersteller: Fa. Henna Export Corporation / Indien\n\nInverkehrbringer: Fa. Sidhu Indian Foods GmbH<br/>\n<b>Grund der Warnung:</b>\nFestellung von p-Phenylendiamin (PPD) sowie von Bariumsalzen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBayern, Berlin<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/06fe0b7d-fd34-40ed-8186-8d816ae70935/Produktbild.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nBlack Rose Kali Mehandi<br/>\n<b>Typ:</b>\nkosmetische Mittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nHersteller: Fa. Henna Export Corporation / Indien\n\nInverkehrbringer: Fa. Sidhu Indian Foods GmbH<br/>\n<b>Grund der Warnung:</b>\nFestellung von p-Phenylendiamin (PPD) sowie von Bariumsalzen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBayern, Berlin<br/>\n'","b'Fri, 24 Feb 2023 10:34:30 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/kosmetische+mittel/89437',163
b'Koska Sade Helva',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89449',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/6dd55835-46ab-45f6-b620-09b70ba5d562/Koska Sade Helva.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nKoska Sade Helva<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nBelinay Feinkost GmbH\nRiedemannstr. 2\n28239 Bremen<br/>\n<b>Grund der Warnung:</b>\nSalmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBremen, Hamburg, Niedersachsen, Schleswig-Holstein<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/6dd55835-46ab-45f6-b620-09b70ba5d562/Koska Sade Helva.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nKoska Sade Helva<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nBelinay Feinkost GmbH\nRiedemannstr. 2\n28239 Bremen<br/>\n<b>Grund der Warnung:</b>\nSalmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBremen, Hamburg, Niedersachsen, Schleswig-Holstein<br/>\n'","b'Fri, 24 Feb 2023 10:28:18 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89449',164
b'Kinderslipper (Artikel-Nr.: 20002) und Damenslipper (Artikel-Nr.: 45176)',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/bedarfsgegenstaende/89339',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/623b72f9-d6df-47a3-a91d-9e89fc76cc7b/Produktfoto.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nKinderslipper (Artikel-Nr.: 20002) und Damenslipper (Artikel-Nr.: 45176)<br/>\n<b>Typ:</b>\nBedarfsgegenst\xc3\xa4nde<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nZEEMAN TextielSupers GmbH\nSiemensstrasse 31\nD-47533 Kleve<br/>\n<b>Grund der Warnung:</b>\nNachforschungen haben ergeben, dass die Kinderslipper und Damenslipper Schwermetalle oberhalb des gesetzlichen Grenzwertes enthalten.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBerlin, Brandenburg, Hessen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/623b72f9-d6df-47a3-a91d-9e89fc76cc7b/Produktfoto.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nKinderslipper (Artikel-Nr.: 20002) und Damenslipper (Artikel-Nr.: 45176)<br/>\n<b>Typ:</b>\nBedarfsgegenst\xc3\xa4nde<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nZEEMAN TextielSupers GmbH\nSiemensstrasse 31\nD-47533 Kleve<br/>\n<b>Grund der Warnung:</b>\nNachforschungen haben ergeben, dass die Kinderslipper und Damenslipper Schwermetalle oberhalb des gesetzlichen Grenzwertes enthalten.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBerlin, Brandenburg, Hessen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Th\xc3\xbcringen<br/>\n'","b'Thu, 23 Feb 2023 15:57:04 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/bedarfsgegenstaende/89339',165
b'Harvest Best Apfelmus',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89158',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/46803dfc-a514-40a9-8222-d26f6e3345dc/Produktbild_1.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nHarvest Best Apfelmus<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nDawtona Sp. z o.o. Lipowa 5,\n05-084 Leszno, Poland\n\nVertrieb durch:  Netto ApS & Co.KG, Preetzer Strasse 22, 17153 Stavenhagen<br/>\n<b>Grund der Warnung:</b>\nEs kann nicht ausgeschlossen werden, dass sich Glassplitter im Produkt befinden.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBerlin, Brandenburg, Hamburg, Mecklenburg-Vorpommern, Niedersachsen, Sachsen, Sachsen-Anhalt, Schleswig-Holstein<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/46803dfc-a514-40a9-8222-d26f6e3345dc/Produktbild_1.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nHarvest Best Apfelmus<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nDawtona Sp. z o.o. Lipowa 5,\n05-084 Leszno, Poland\n\nVertrieb durch:  Netto ApS & Co.KG, Preetzer Strasse 22, 17153 Stavenhagen<br/>\n<b>Grund der Warnung:</b>\nEs kann nicht ausgeschlossen werden, dass sich Glassplitter im Produkt befinden.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBerlin, Brandenburg, Hamburg, Mecklenburg-Vorpommern, Niedersachsen, Sachsen, Sachsen-Anhalt, Schleswig-Holstein<br/>\n'","b'Wed, 22 Feb 2023 08:26:48 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89158',166
"b'Ger\xc3\xa4ucherte Bacon-Streifen, Spitzenqualit\xc3\xa4t; ger\xc3\xa4uchert, in Streifen, k\xc3\xbcchenfertig'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89130',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/506f46ee-d986-47e2-a1bd-18b8fd51ac9a/Bacon.2.PNG"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nGer\xc3\xa4ucherte Bacon-Streifen, Spitzenqualit\xc3\xa4t; ger\xc3\xa4uchert, in Streifen, k\xc3\xbcchenfertig<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nGlocken-Beune GmbH & Co\nHesselteicher Stra\xc3\x9fe 16\n33829 Borgholzhausen<br/>\n<b>Grund der Warnung:</b>\nZu lang ausgezeichnetes Mindesthaltbarkeitsdatum<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBrandenburg, Nordrhein-Westfalen, Sachsen, Sachsen-Anhalt, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/506f46ee-d986-47e2-a1bd-18b8fd51ac9a/Bacon.2.PNG"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nGer\xc3\xa4ucherte Bacon-Streifen, Spitzenqualit\xc3\xa4t; ger\xc3\xa4uchert, in Streifen, k\xc3\xbcchenfertig<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nGlocken-Beune GmbH & Co\nHesselteicher Stra\xc3\x9fe 16\n33829 Borgholzhausen<br/>\n<b>Grund der Warnung:</b>\nZu lang ausgezeichnetes Mindesthaltbarkeitsdatum<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBrandenburg, Nordrhein-Westfalen, Sachsen, Sachsen-Anhalt, Th\xc3\xbcringen<br/>\n'","b'Fri, 17 Feb 2023 11:35:18 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89130',167
b'Halva with Pistachios',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89034',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/0b06bf47-d5f1-442b-8328-12062ae19cc9/Produktbild.JPG"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nHalva with Pistachios<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nMH - Lebensmittel\nAm Sandgraben 2\n35112 Fronhausen<br/>\n<b>Grund der Warnung:</b>\nSalmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBayern, Hessen, Nordrhein-Westfalen, Rheinland-Pfalz, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/0b06bf47-d5f1-442b-8328-12062ae19cc9/Produktbild.JPG"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nHalva with Pistachios<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nMH - Lebensmittel\nAm Sandgraben 2\n35112 Fronhausen<br/>\n<b>Grund der Warnung:</b>\nSalmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBayern, Hessen, Nordrhein-Westfalen, Rheinland-Pfalz, Th\xc3\xbcringen<br/>\n'","b'Mon, 13 Feb 2023 14:08:50 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/89034',168
b'enerBiO Kartoffel-Pilz-Taler',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/88987',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/772cd2e9-c10c-477e-b8df-2827a979058c/4305615929392_FRONT-I.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nenerBiO Kartoffel-Pilz-Taler<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nDirk Rossmann GmbH, Isernh\xc3\xa4gener Str. 16, 30938 Burgwedel<br/>\n<b>Grund der Warnung:</b>\nFehlende Allergenkennzeichnung Soja<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/772cd2e9-c10c-477e-b8df-2827a979058c/4305615929392_FRONT-I.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nenerBiO Kartoffel-Pilz-Taler<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nDirk Rossmann GmbH, Isernh\xc3\xa4gener Str. 16, 30938 Burgwedel<br/>\n<b>Grund der Warnung:</b>\nFehlende Allergenkennzeichnung Soja<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Mon, 13 Feb 2023 12:19:15 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/88987',169
